datetime,q_cms,conc
6/11/2020 23:00,0.0014,12.543
6/11/2020 23:30,0.0014,12.487
6/12/2020 0:00,0.0014,12.469
6/12/2020 0:30,0.0014,12.511
6/12/2020 1:00,0.0014,12.57
6/12/2020 1:30,0.0013,12.617
6/12/2020 2:00,0.0013,12.611
6/12/2020 2:30,0.0013,12.471
6/12/2020 3:00,0.0013,12.398
6/12/2020 3:30,0.0013,12.372
6/12/2020 4:00,0.0013,12.478
6/12/2020 4:30,0.0013,12.631
6/12/2020 5:00,0.0013,12.525
6/12/2020 5:30,0.0013,12.388
6/12/2020 6:00,0.0012,12.378
6/12/2020 6:30,0.0012,12.375
6/12/2020 7:00,0.0011,12.257
6/12/2020 7:30,0.0011,12.294
6/12/2020 8:00,0.0011,12.359
6/12/2020 8:30,0.0012,12.267
6/12/2020 9:00,0.0013,12.3
6/12/2020 9:30,0.0012,12.092
6/12/2020 10:00,0.0012,12.232
6/12/2020 10:30,0.0011,11.969
6/12/2020 11:00,0.0011,11.941
6/12/2020 11:30,0.0011,11.842
6/12/2020 12:00,0.001,11.9
6/12/2020 12:30,9.00E-04,11.89
6/12/2020 13:00,9.00E-04,11.921
6/12/2020 13:30,0.0033,11.872
6/12/2020 14:00,0.0035,13.019
6/12/2020 14:30,0.0028,11.107
6/12/2020 15:00,0.0024,9.09
6/12/2020 15:30,0.002,8.542
6/12/2020 16:00,0.0016,8.398
6/12/2020 16:30,0.0015,8.438
6/12/2020 17:00,0.0014,8.632
6/12/2020 17:30,0.0013,8.694
6/12/2020 18:00,0.0012,8.81
6/12/2020 18:30,0.0012,9.052
6/12/2020 19:00,0.0012,9.222
6/12/2020 19:30,0.0011,9.454
6/12/2020 20:00,0.0011,9.565
6/12/2020 20:30,0.0011,9.762
6/12/2020 21:00,0.0011,10.035
6/12/2020 21:30,0.0011,10.226
6/12/2020 22:00,0.001,10.427
6/12/2020 22:30,0.001,10.532
6/12/2020 23:00,0.001,10.836
6/12/2020 23:30,0.001,11.164
6/13/2020 0:00,0.001,11.258
6/13/2020 0:30,0.001,11.404
6/13/2020 1:00,0.001,11.469
6/13/2020 1:30,0.001,11.552
6/13/2020 2:00,0.001,11.558
6/13/2020 2:30,0.001,11.557
6/13/2020 3:00,0.001,11.596
6/13/2020 3:30,0.001,11.596
6/13/2020 4:00,0.001,11.654
6/13/2020 4:30,0.001,11.718
6/13/2020 5:00,0.001,11.686
6/13/2020 5:30,0.001,11.752
6/13/2020 6:00,9.00E-04,11.754
6/13/2020 6:30,9.00E-04,11.728
6/13/2020 7:00,8.00E-04,11.777
6/13/2020 7:30,9.00E-04,11.9
6/13/2020 8:00,9.00E-04,11.874
6/13/2020 8:30,9.00E-04,11.741
6/13/2020 9:00,8.00E-04,11.823
6/13/2020 9:30,8.00E-04,11.748
6/13/2020 10:00,8.00E-04,11.706
6/13/2020 10:30,7.00E-04,11.602
6/13/2020 11:00,7.00E-04,11.525
6/13/2020 11:30,7.00E-04,11.513
6/13/2020 12:00,7.00E-04,11.649
6/13/2020 12:30,7.00E-04,11.529
6/13/2020 13:00,7.00E-04,11.541
6/13/2020 13:30,6.00E-04,11.603
6/13/2020 14:00,6.00E-04,11.542
6/13/2020 14:30,6.00E-04,11.576
6/13/2020 15:00,6.00E-04,11.579
6/13/2020 15:30,6.00E-04,11.692
6/13/2020 16:00,6.00E-04,11.761
6/13/2020 16:30,6.00E-04,11.785
6/13/2020 17:00,6.00E-04,11.794
6/13/2020 17:30,6.00E-04,11.817
6/13/2020 18:00,6.00E-04,11.901
6/13/2020 18:30,6.00E-04,11.792
6/13/2020 19:00,6.00E-04,11.877
6/13/2020 19:30,6.00E-04,11.954
6/13/2020 20:00,6.00E-04,11.876
6/13/2020 20:30,6.00E-04,11.92
6/13/2020 21:00,6.00E-04,12.106
6/13/2020 21:30,6.00E-04,12.104
6/13/2020 22:00,6.00E-04,12.125
6/13/2020 22:30,6.00E-04,12.096
6/13/2020 23:00,6.00E-04,12.222
6/13/2020 23:30,6.00E-04,12.165
6/14/2020 0:00,6.00E-04,12.14
6/14/2020 0:30,6.00E-04,12.224
6/14/2020 1:00,6.00E-04,12.2
6/14/2020 1:30,6.00E-04,12.076
6/14/2020 2:00,6.00E-04,12.137
6/14/2020 2:30,6.00E-04,12.143
6/14/2020 3:00,6.00E-04,12.141
6/14/2020 3:30,6.00E-04,12.192
6/14/2020 4:00,6.00E-04,12.216
6/14/2020 4:30,6.00E-04,12.137
6/14/2020 5:00,6.00E-04,12.238
6/14/2020 5:30,6.00E-04,12.031
6/14/2020 6:00,6.00E-04,12.065
6/14/2020 6:30,6.00E-04,12.046
6/14/2020 7:00,5.00E-04,12.027
6/14/2020 7:30,5.00E-04,12.172
6/14/2020 8:00,6.00E-04,12.075
6/14/2020 8:30,6.00E-04,12.031
6/14/2020 9:00,6.00E-04,11.922
6/14/2020 9:30,6.00E-04,12.097
6/14/2020 10:00,7.00E-04,11.995
6/14/2020 10:30,6.00E-04,11.991
6/14/2020 11:00,6.00E-04,11.952
6/14/2020 11:30,6.00E-04,12.02
6/14/2020 12:00,6.00E-04,11.968
6/14/2020 12:30,6.00E-04,11.807
6/14/2020 13:00,6.00E-04,11.955
6/14/2020 13:30,6.00E-04,11.739
6/14/2020 14:00,6.00E-04,11.645
6/14/2020 14:30,6.00E-04,11.652
6/14/2020 15:00,6.00E-04,11.649
6/14/2020 15:30,6.00E-04,11.547
6/14/2020 16:00,6.00E-04,11.518
6/14/2020 16:30,6.00E-04,11.568
6/14/2020 17:00,6.00E-04,11.513
6/14/2020 17:30,6.00E-04,11.568
6/14/2020 18:00,6.00E-04,11.393
6/14/2020 18:30,6.00E-04,11.472
6/14/2020 19:00,6.00E-04,11.436
6/14/2020 19:30,6.00E-04,11.471
6/14/2020 20:00,5.00E-04,11.557
6/14/2020 20:30,5.00E-04,11.558
6/14/2020 21:00,5.00E-04,11.709
6/14/2020 21:30,5.00E-04,11.735
6/14/2020 22:00,5.00E-04,11.664
6/14/2020 22:30,6.00E-04,11.761
6/14/2020 23:00,6.00E-04,11.633
6/14/2020 23:30,6.00E-04,11.754
6/15/2020 0:00,6.00E-04,11.811
6/15/2020 0:30,6.00E-04,11.721
6/15/2020 1:00,6.00E-04,11.665
6/15/2020 1:30,6.00E-04,11.681
6/15/2020 2:00,5.00E-04,11.633
6/15/2020 2:30,5.00E-04,11.788
6/15/2020 3:00,5.00E-04,11.761
6/15/2020 3:30,6.00E-04,11.75
6/15/2020 4:00,6.00E-04,11.711
6/15/2020 4:30,6.00E-04,11.757
6/15/2020 5:00,6.00E-04,11.836
6/15/2020 5:30,5.00E-04,11.777
6/15/2020 6:00,5.00E-04,11.783
6/15/2020 6:30,5.00E-04,11.67
6/15/2020 7:00,5.00E-04,11.743
6/15/2020 7:30,5.00E-04,11.687
6/15/2020 8:00,5.00E-04,11.853
6/15/2020 8:30,6.00E-04,11.767
6/15/2020 9:00,6.00E-04,11.581
6/15/2020 9:30,6.00E-04,11.532
6/15/2020 10:00,6.00E-04,11.446
6/15/2020 10:30,6.00E-04,11.49
6/15/2020 11:00,6.00E-04,11.451
6/15/2020 11:30,6.00E-04,11.432
6/15/2020 12:00,6.00E-04,11.363
6/15/2020 12:30,6.00E-04,11.199
6/15/2020 13:00,6.00E-04,11.233
6/15/2020 13:30,6.00E-04,11.168
6/15/2020 14:00,6.00E-04,11.079
6/15/2020 14:30,6.00E-04,11.165
6/15/2020 15:00,6.00E-04,11.107
6/15/2020 15:30,6.00E-04,11.162
6/15/2020 16:00,6.00E-04,11.094
6/15/2020 16:30,6.00E-04,11.115
6/15/2020 17:00,5.00E-04,11.159
6/15/2020 17:30,6.00E-04,11.145
6/15/2020 18:00,5.00E-04,11.148
6/15/2020 18:30,6.00E-04,11.114
6/15/2020 19:00,5.00E-04,10.977
6/15/2020 19:30,6.00E-04,11.024
6/15/2020 20:00,5.00E-04,11.152
6/15/2020 20:30,5.00E-04,11.263
6/15/2020 21:00,5.00E-04,11.355
6/15/2020 21:30,5.00E-04,11.19
6/15/2020 22:00,5.00E-04,11.233
6/15/2020 22:30,5.00E-04,11.277
6/15/2020 23:00,5.00E-04,11.342
6/15/2020 23:30,5.00E-04,11.563
6/16/2020 0:00,5.00E-04,11.683
6/16/2020 0:30,5.00E-04,11.619
6/16/2020 1:00,5.00E-04,11.53
6/16/2020 1:30,5.00E-04,11.425
6/16/2020 2:00,6.00E-04,11.353
6/16/2020 2:30,6.00E-04,11.445
6/16/2020 3:00,6.00E-04,11.42
6/16/2020 3:30,6.00E-04,11.345
6/16/2020 4:00,6.00E-04,11.344
6/16/2020 4:30,6.00E-04,11.249
6/16/2020 5:00,6.00E-04,11.254
6/16/2020 5:30,6.00E-04,11.171
6/16/2020 6:00,5.00E-04,11.108
6/16/2020 6:30,5.00E-04,11.114
6/16/2020 7:00,5.00E-04,11.098
6/16/2020 7:30,5.00E-04,11.084
6/16/2020 8:00,5.00E-04,11.148
6/16/2020 8:30,5.00E-04,11.247
6/16/2020 9:00,6.00E-04,11.184
6/16/2020 9:30,6.00E-04,11.203
6/16/2020 10:00,6.00E-04,11.128
6/16/2020 10:30,6.00E-04,11.15
6/16/2020 11:00,6.00E-04,11.278
6/16/2020 11:30,6.00E-04,11.117
6/16/2020 12:00,6.00E-04,11.02
6/16/2020 12:30,6.00E-04,10.865
6/16/2020 13:00,6.00E-04,10.704
6/16/2020 13:30,5.00E-04,10.668
6/16/2020 14:00,5.00E-04,10.57
6/16/2020 14:30,5.00E-04,10.539
6/16/2020 15:00,5.00E-04,10.554
6/16/2020 15:30,5.00E-04,10.608
6/16/2020 16:00,5.00E-04,10.639
6/16/2020 16:30,5.00E-04,10.619
6/16/2020 17:00,5.00E-04,10.608
6/16/2020 17:30,5.00E-04,10.605
6/16/2020 18:00,5.00E-04,10.657
6/16/2020 18:30,5.00E-04,10.691
6/16/2020 19:00,5.00E-04,10.842
6/16/2020 19:30,5.00E-04,10.955
6/16/2020 20:00,5.00E-04,10.854
6/16/2020 20:30,5.00E-04,10.726
6/16/2020 21:00,5.00E-04,10.921
6/16/2020 21:30,5.00E-04,10.846
6/16/2020 22:00,5.00E-04,10.877
6/16/2020 22:30,5.00E-04,10.736
6/16/2020 23:00,5.00E-04,10.762
6/16/2020 23:30,5.00E-04,10.699
6/17/2020 0:00,5.00E-04,10.775
6/17/2020 0:30,5.00E-04,10.712
6/17/2020 1:00,5.00E-04,10.766
6/17/2020 1:30,5.00E-04,10.889
6/17/2020 2:00,6.00E-04,10.972
6/17/2020 2:30,6.00E-04,10.929
6/17/2020 3:00,6.00E-04,10.794
6/17/2020 3:30,6.00E-04,10.978
6/17/2020 4:00,6.00E-04,11.04
6/17/2020 4:30,6.00E-04,10.896
6/17/2020 5:00,6.00E-04,10.949
6/17/2020 5:30,6.00E-04,11.052
6/17/2020 6:00,5.00E-04,10.895
6/17/2020 6:30,5.00E-04,10.878
6/17/2020 7:00,5.00E-04,10.652
6/17/2020 7:30,5.00E-04,10.481
6/17/2020 8:00,5.00E-04,10.534
6/17/2020 8:30,5.00E-04,10.565
6/17/2020 9:00,6.00E-04,10.702
6/17/2020 9:30,6.00E-04,10.881
6/17/2020 10:00,6.00E-04,10.725
6/17/2020 10:30,6.00E-04,10.681
6/17/2020 11:00,5.00E-04,10.582
6/17/2020 11:30,5.00E-04,10.627
6/17/2020 12:00,5.00E-04,10.484
6/17/2020 12:30,5.00E-04,10.565
6/17/2020 13:00,5.00E-04,10.325
6/17/2020 13:30,5.00E-04,10.319
6/17/2020 14:00,5.00E-04,10.267
6/17/2020 14:30,5.00E-04,10.421
6/17/2020 15:00,5.00E-04,10.367
6/17/2020 15:30,5.00E-04,10.421
6/17/2020 16:00,5.00E-04,10.35
6/17/2020 16:30,5.00E-04,10.34
6/17/2020 17:00,5.00E-04,10.342
6/17/2020 17:30,5.00E-04,10.407
6/17/2020 18:00,5.00E-04,10.299
6/17/2020 18:30,5.00E-04,10.277
6/17/2020 19:00,5.00E-04,10.298
6/17/2020 19:30,5.00E-04,10.233
6/17/2020 20:00,5.00E-04,10.208
6/17/2020 20:30,5.00E-04,10.271
6/17/2020 21:00,5.00E-04,10.433
6/17/2020 21:30,5.00E-04,10.393
6/17/2020 22:00,5.00E-04,10.309
6/17/2020 22:30,5.00E-04,10.471
6/17/2020 23:00,5.00E-04,10.239
6/17/2020 23:30,5.00E-04,10.206
6/18/2020 0:00,5.00E-04,10.263
6/18/2020 0:30,5.00E-04,10.176
6/18/2020 1:00,5.00E-04,10.259
6/18/2020 1:30,5.00E-04,10.219
6/18/2020 2:00,5.00E-04,10.119
6/18/2020 2:30,6.00E-04,10.216
6/18/2020 3:00,6.00E-04,10.188
6/18/2020 3:30,6.00E-04,10.285
6/18/2020 4:00,6.00E-04,10.255
6/18/2020 4:30,6.00E-04,10.294
6/18/2020 5:00,6.00E-04,10.307
6/18/2020 5:30,6.00E-04,10.211
6/18/2020 6:00,7.00E-04,9.977
6/18/2020 6:30,7.00E-04,10.168
6/18/2020 7:00,7.00E-04,10.17
6/18/2020 7:30,7.00E-04,9.948
6/18/2020 8:00,8.00E-04,9.886
6/18/2020 8:30,8.00E-04,9.825
6/18/2020 9:00,8.00E-04,9.81
