datetime,q_cms,conc
5/31/2020 0:00,0.0047,12.325
5/31/2020 0:30,0.0046,12.468
5/31/2020 1:00,0.0046,13.691
5/31/2020 1:30,0.0046,11.922
5/31/2020 2:00,0.0045,12.599
5/31/2020 2:30,0.0045,11.56
5/31/2020 3:00,0.0045,12.159
5/31/2020 3:30,0.0045,14.748
5/31/2020 4:00,0.0045,12.635
5/31/2020 4:30,0.0045,12.041
5/31/2020 5:00,0.0045,11.946
5/31/2020 5:30,0.0045,11.774
5/31/2020 6:00,0.0044,12.866
5/31/2020 6:30,0.0043,12.801
5/31/2020 7:00,0.0043,12.124
5/31/2020 7:30,0.0042,12.213
5/31/2020 8:00,0.0042,13.098
5/31/2020 8:30,0.0041,11.708
5/31/2020 9:00,0.004,11.981
5/31/2020 9:30,0.004,12.16
5/31/2020 10:00,0.0039,12.409
5/31/2020 10:30,0.0038,13.056
5/31/2020 11:00,0.0038,13.145
5/31/2020 11:30,0.0037,13.662
5/31/2020 12:00,0.0037,12.819
5/31/2020 12:30,0.0036,12.564
5/31/2020 13:00,0.0036,12.236
5/31/2020 13:30,0.0035,12.409
5/31/2020 14:00,0.0035,12.337
5/31/2020 14:30,0.0035,11.702
5/31/2020 15:00,0.0034,11.928
5/31/2020 15:30,0.0034,12.023
5/31/2020 16:00,0.0034,11.334
5/31/2020 16:30,0.0034,11.59
5/31/2020 17:00,0.0033,12.177
5/31/2020 17:30,0.0033,11.566
5/31/2020 18:00,0.0033,12.035
5/31/2020 18:30,0.0034,11.833
5/31/2020 19:00,0.0034,12.296
5/31/2020 19:30,0.0034,11.477
5/31/2020 20:00,0.0034,12.059
5/31/2020 20:30,0.0034,12.136
5/31/2020 21:00,0.0034,13.246
5/31/2020 21:30,0.0034,17.177
5/31/2020 22:00,0.0034,20.858
5/31/2020 22:30,0.0034,16.054
5/31/2020 23:00,0.0033,13.395
5/31/2020 23:30,0.0033,12.427
6/1/2020 0:00,0.0033,11.916
6/1/2020 0:30,0.0033,12.474
6/1/2020 1:00,0.0033,11.554
6/1/2020 1:30,0.0033,12.136
6/1/2020 2:00,0.0033,11.982
6/1/2020 2:30,0.0033,12.082
6/1/2020 3:00,0.0032,12.48
6/1/2020 3:30,0.0032,12.118
6/1/2020 4:00,0.0032,15.841
6/1/2020 4:30,0.0031,14.547
6/1/2020 5:00,0.0031,11.197
6/1/2020 5:30,0.0031,11.269
6/1/2020 6:00,0.0031,11.821
6/1/2020 6:30,0.0031,11.732
6/1/2020 7:00,0.003,10.93
6/1/2020 7:30,0.0029,10.931
6/1/2020 8:00,0.003,10.052
6/1/2020 8:30,0.003,10.675
6/1/2020 9:00,0.003,10.391
6/1/2020 9:30,0.003,11.032
6/1/2020 10:00,0.0029,10.574
6/1/2020 10:30,0.0028,11.661
6/1/2020 11:00,0.0027,11.233
6/1/2020 11:30,0.0026,11.127
6/1/2020 12:00,0.0025,11.661
6/1/2020 12:30,0.0024,11.126
6/1/2020 13:00,0.0024,13.056
6/1/2020 13:30,0.0023,12.824
6/1/2020 14:00,0.0023,12.219
6/1/2020 14:30,0.0022,11.987
6/1/2020 15:00,0.0022,11.411
6/1/2020 15:30,0.0022,10.64
6/1/2020 16:00,0.0022,12.575
6/1/2020 16:30,0.0022,10.99
6/1/2020 17:00,0.0022,11.697
6/1/2020 17:30,0.0022,11.399
6/1/2020 18:00,0.0022,11.073
6/1/2020 18:30,0.0022,11.738
6/1/2020 19:00,0.0022,11.536
6/1/2020 19:30,0.0022,11.049
6/1/2020 20:00,0.0022,11.18
6/1/2020 20:30,0.0022,11.162
6/1/2020 21:00,0.0022,11.738
6/1/2020 21:30,0.0022,11.156
6/1/2020 22:00,0.0022,11.109
6/1/2020 22:30,0.0022,11.489
6/1/2020 23:00,0.0022,11.026
6/1/2020 23:30,0.0021,10.426
6/2/2020 0:00,0.0021,10.972
6/2/2020 0:30,0.0021,11.037
6/2/2020 1:00,0.0021,11.061
6/2/2020 1:30,0.0021,10.23
6/2/2020 2:00,0.0021,10.811
6/2/2020 2:30,0.0021,10.592
6/2/2020 3:00,0.0021,10.675
6/2/2020 3:30,0.0021,10.901
6/2/2020 4:00,0.0021,10.824
6/2/2020 4:30,0.0021,10.58
6/2/2020 5:00,0.0021,10.2
6/2/2020 5:30,0.0021,10.557
6/2/2020 6:00,0.002,10.152
6/2/2020 6:30,0.002,10.901
6/2/2020 7:00,0.002,10.016
6/2/2020 7:30,0.002,9.612
6/2/2020 8:00,0.002,9.921
6/2/2020 8:30,0.0021,9.274
6/2/2020 9:00,0.0021,9.737
6/2/2020 9:30,0.0021,10.022
6/2/2020 10:00,0.0021,11.203
6/2/2020 10:30,0.0021,11.204
6/2/2020 11:00,0.0021,10.414
6/2/2020 11:30,0.0021,11.067
6/2/2020 12:00,0.0021,10.663
6/2/2020 12:30,0.0021,10.1
6/2/2020 13:00,0.002,10.687
6/2/2020 13:30,0.002,10.847
6/2/2020 14:00,0.002,10.36
6/2/2020 14:30,0.002,10.479
6/2/2020 15:00,0.002,10.948
6/2/2020 15:30,0.002,10.717
6/2/2020 16:00,0.0019,11.18
6/2/2020 16:30,0.0019,10.598
6/2/2020 17:00,0.0019,10.723
6/2/2020 17:30,0.0019,10.337
6/2/2020 18:00,0.0019,10.052
6/2/2020 18:30,0.0019,11.358
6/2/2020 19:00,0.0019,10.461
6/2/2020 19:30,0.0019,9.915
6/2/2020 20:00,0.0019,11.275
6/2/2020 20:30,0.0019,11.18
6/2/2020 21:00,0.0019,10.847
6/2/2020 21:30,0.0019,11.506
6/2/2020 22:00,0.0019,10.313
6/2/2020 22:30,0.0019,10.366
6/2/2020 23:00,0.0019,10.954
6/2/2020 23:30,0.0018,10.082
6/3/2020 0:00,0.0018,10.04
6/3/2020 0:30,0.0018,9.654
6/3/2020 1:00,0.0019,10.616
6/3/2020 1:30,0.0019,12.023
6/3/2020 2:00,0.0019,17.765
6/3/2020 2:30,0.0022,19.083
6/3/2020 3:00,0.0025,17.176
6/3/2020 3:30,0.0029,19.119
6/3/2020 4:00,0.003,19.866
6/3/2020 4:30,0.0029,18.554
6/3/2020 5:00,0.0028,14.784
6/3/2020 5:30,0.0027,13.341
6/3/2020 6:00,0.0026,12.569
6/3/2020 6:30,0.0025,11.916
6/3/2020 7:00,0.0025,11.803
6/3/2020 7:30,0.0024,10.657
6/3/2020 8:00,0.0024,10.2
6/3/2020 8:30,0.0023,10.123
6/3/2020 9:00,0.0023,10.414
6/3/2020 9:30,0.0023,10.045
6/3/2020 10:00,0.0061,40.944
6/3/2020 10:30,0.02,67.93
6/3/2020 11:00,0.0182,56.644
6/3/2020 11:30,0.0139,34.211
6/3/2020 12:00,0.0104,25.78
6/3/2020 12:30,0.0081,21.956
6/3/2020 13:00,0.0067,19.272
6/3/2020 13:30,0.0059,17.224
6/3/2020 14:00,0.0052,15.906
6/3/2020 14:30,0.0046,15.277
6/3/2020 15:00,0.0043,14.131
6/3/2020 15:30,0.004,12.872
6/3/2020 16:00,0.0038,12.884
6/3/2020 16:30,0.0041,14.315
6/3/2020 17:00,0.0046,13.543
6/3/2020 17:30,0.005,14.089
6/3/2020 18:00,0.005,12.688
6/3/2020 18:30,0.0048,12.557
6/3/2020 19:00,0.0046,12.795
6/3/2020 19:30,0.0044,12.432
6/3/2020 20:00,0.0043,12.628
6/3/2020 20:30,0.0042,12.991
6/3/2020 21:00,0.0041,15.217
6/3/2020 21:30,0.0039,12.694
6/3/2020 22:00,0.0038,12.279
6/3/2020 22:30,0.0035,15.716
6/3/2020 23:00,0.0032,14.267
6/3/2020 23:30,0.0031,12.688
6/4/2020 0:00,0.0031,12.224
6/4/2020 0:30,0.003,11.572
6/4/2020 1:00,0.0029,11.311
6/4/2020 1:30,0.0029,11.874
6/4/2020 2:00,0.0029,11.447
6/4/2020 2:30,0.0029,13.959
6/4/2020 3:00,0.0028,11.987
6/4/2020 3:30,0.0028,11.411
6/4/2020 4:00,0.0028,11.417
6/4/2020 4:30,0.0028,10.871
6/4/2020 5:00,0.0027,11.489
6/4/2020 5:30,0.0026,12.415
6/4/2020 6:00,0.0026,11.263
6/4/2020 6:30,0.0025,10.61
6/4/2020 7:00,0.0024,11.014
6/4/2020 7:30,0.0024,10.658
6/4/2020 8:00,0.0024,10.717
6/4/2020 8:30,0.0025,11.542
6/4/2020 9:00,0.0026,11.121
6/4/2020 9:30,0.0026,11.827
6/4/2020 10:00,0.0025,11.109
6/4/2020 10:30,0.0025,11.239
6/4/2020 11:00,0.0024,11.482
6/4/2020 11:30,0.0023,11.625
6/4/2020 12:00,0.0023,11.571
6/4/2020 12:30,0.0022,10.663
6/4/2020 13:00,0.0021,10.111
6/4/2020 13:30,0.002,9.986
6/4/2020 14:00,0.002,9.856
6/4/2020 14:30,0.002,10.372
6/4/2020 15:00,0.0019,10.265
6/4/2020 15:30,0.0019,10.224
6/4/2020 16:00,0.0019,10.829
6/4/2020 16:30,0.0019,10.437
6/4/2020 17:00,0.0019,10.723
6/4/2020 17:30,0.0019,11.489
6/4/2020 18:00,0.002,9.66
6/4/2020 18:30,0.002,10.325
6/4/2020 19:00,0.0021,10.39
6/4/2020 19:30,0.1499,117.438
6/4/2020 20:00,0.1784,155.93
6/4/2020 20:30,0.1102,96.127
6/4/2020 21:00,0.0756,64.599
6/4/2020 21:30,0.0637,46.318
6/4/2020 22:00,0.1059,47.422
6/4/2020 22:30,0.0913,38.671
6/4/2020 23:00,0.0649,38.326
6/4/2020 23:30,0.0492,33.695
6/5/2020 0:00,0.0397,30.744
6/5/2020 0:30,0.0341,25.43
6/5/2020 1:00,0.0306,22.906
6/5/2020 1:30,0.0286,21.06
6/5/2020 2:00,0.0279,20.597
6/5/2020 2:30,0.0275,18.608
6/5/2020 3:00,0.0273,22.58
6/5/2020 3:30,0.0273,19.618
6/5/2020 4:00,0.0274,17.747
6/5/2020 4:30,0.0274,17.942
6/5/2020 5:00,0.0274,16.595
6/5/2020 5:30,0.0275,15.52
6/5/2020 6:00,0.0278,15.331
6/5/2020 6:30,0.028,14.499
6/5/2020 7:00,0.0281,14.119
6/5/2020 7:30,0.0281,13.793
6/5/2020 8:00,0.0282,13.157
6/5/2020 8:30,0.0284,12.855
6/5/2020 9:00,0.0284,13.276
6/5/2020 9:30,0.0285,12.575
6/5/2020 10:00,0.0283,12.831
6/5/2020 10:30,0.028,12.124
6/5/2020 11:00,0.0277,12.296
6/5/2020 11:30,0.0273,12.569
6/5/2020 12:00,0.0269,11.719
6/5/2020 12:30,0.0265,12.249
6/5/2020 13:00,0.0261,11.72
6/5/2020 13:30,0.0257,11.803
6/5/2020 14:00,0.0252,10.883
6/5/2020 14:30,0.0246,11.821
6/5/2020 15:00,0.0239,11.459
6/5/2020 15:30,0.0233,11.203
6/5/2020 16:00,0.023,10.503
6/5/2020 16:30,0.0227,10.716
6/5/2020 17:00,0.0222,10.901
6/5/2020 17:30,0.022,12.141
6/5/2020 18:00,0.0218,10.539
6/5/2020 18:30,0.0217,9.962
6/5/2020 19:00,0.0216,10.996
6/5/2020 19:30,0.0213,10.639
6/5/2020 20:00,0.021,10.794
6/5/2020 20:30,0.0209,12.867
6/5/2020 21:00,0.0206,10.847
6/5/2020 21:30,0.0203,10.575
6/5/2020 22:00,0.0201,10.206
6/5/2020 22:30,0.0195,13.549
6/5/2020 23:00,0.0193,10.01
6/5/2020 23:30,0.0195,10.55
6/6/2020 0:00,0.0198,11.198
6/6/2020 0:30,0.0197,10.456
6/6/2020 1:00,0.0197,10.361
6/6/2020 1:30,0.0195,10.901
6/6/2020 2:00,0.019,11.025
6/6/2020 2:30,0.0183,10.414
6/6/2020 3:00,0.0178,12.409
6/6/2020 3:30,0.0175,11.839
6/6/2020 4:00,0.0172,10.384
6/6/2020 4:30,0.0169,10.058
6/6/2020 5:00,0.0167,9.701
6/6/2020 5:30,0.0165,9.969
6/6/2020 6:00,0.0161,9.85
6/6/2020 6:30,0.0159,10.034
6/6/2020 7:00,0.0158,10.515
6/6/2020 7:30,0.0158,10.545
6/6/2020 8:00,0.0158,9.909
6/6/2020 8:30,0.0157,9.232
6/6/2020 9:00,0.0155,9.214
6/6/2020 9:30,0.0151,9.594
6/6/2020 10:00,0.0148,9.826
6/6/2020 10:30,0.0144,9.731
6/6/2020 11:00,0.0141,10.212
6/6/2020 11:30,0.0137,9.856
6/6/2020 12:00,0.0132,9.173
6/6/2020 12:30,0.0128,9.808
6/6/2020 13:00,0.0124,9.019
6/6/2020 13:30,0.012,9.375
6/6/2020 14:00,0.0117,9.274
6/6/2020 14:30,0.0114,9.113
6/6/2020 15:00,0.0112,9.042
6/6/2020 15:30,0.0109,9.346
6/6/2020 16:00,0.0108,9.119
6/6/2020 16:30,0.0107,8.74
6/6/2020 17:00,0.0106,9.274
6/6/2020 17:30,0.0106,9.137
6/6/2020 18:00,0.0105,10.058
6/6/2020 18:30,0.0105,9.541
6/6/2020 19:00,0.0105,9.363
6/6/2020 19:30,0.0105,9.897
6/6/2020 20:00,0.0104,10.183
6/6/2020 20:30,0.0104,10.497
6/6/2020 21:00,0.0104,12.831
6/6/2020 21:30,0.0104,9.921
6/6/2020 22:00,0.0102,10.723
6/6/2020 22:30,0.01,14.475
6/6/2020 23:00,0.01,9.381
6/6/2020 23:30,0.0099,13.727
6/7/2020 0:00,0.0098,9.452
6/7/2020 0:30,0.0098,9.375
6/7/2020 1:00,0.0097,9.363
6/7/2020 1:30,0.0091,9.173
6/7/2020 2:00,0.0085,9.095
6/7/2020 2:30,0.0083,9.856
6/7/2020 3:00,0.0081,9.512
6/7/2020 3:30,0.0081,9.012
6/7/2020 4:00,0.008,9.054
6/7/2020 4:30,0.0079,9.778
6/7/2020 5:00,0.0079,12.213
6/7/2020 5:30,0.0078,10.028
6/7/2020 6:00,0.0077,10.046
6/7/2020 6:30,0.0077,9.939
6/7/2020 7:00,0.0077,9.612
6/7/2020 7:30,0.0077,10.016
6/7/2020 8:00,0.0077,9.114
6/7/2020 8:30,0.0076,9.517
6/7/2020 9:00,0.0075,10.057
6/7/2020 9:30,0.0073,9.232
6/7/2020 10:00,0.0071,10.022
6/7/2020 10:30,0.007,9.761
6/7/2020 11:00,0.0068,9.945
6/7/2020 11:30,0.0067,10.396
6/7/2020 12:00,0.0066,10.248
6/7/2020 12:30,0.0064,10.241
6/7/2020 13:00,0.0063,9.701
6/7/2020 13:30,0.0061,9.232
6/7/2020 14:00,0.006,9.084
6/7/2020 14:30,0.0059,10.034
6/7/2020 15:00,0.0058,9.096
6/7/2020 15:30,0.0058,9.428
6/7/2020 16:00,0.0058,9.387
6/7/2020 16:30,0.0056,9.215
6/7/2020 17:00,0.0059,9.191
6/7/2020 17:30,0.0084,12.023
6/7/2020 18:00,0.0086,10.936
6/7/2020 18:30,0.0085,9.826
6/7/2020 19:00,0.0079,9.838
6/7/2020 19:30,0.0077,9.707
6/7/2020 20:00,0.0073,9.915
6/7/2020 20:30,0.007,13.786
6/7/2020 21:00,0.0067,9.962
6/7/2020 21:30,0.0061,9.731
6/7/2020 22:00,0.0059,11.91
6/7/2020 22:30,0.0059,9.844
6/7/2020 23:00,0.0058,9.452
6/7/2020 23:30,0.0057,9.767
6/8/2020 0:00,0.0058,9.286
6/8/2020 0:30,0.0058,9.767
6/8/2020 1:00,0.0058,10.984
6/8/2020 1:30,0.0057,9.624
6/8/2020 2:00,0.0056,9.553
6/8/2020 2:30,0.0055,9.826
6/8/2020 3:00,0.0054,8.953
6/8/2020 3:30,0.0054,9.066
6/8/2020 4:00,0.0052,9.44
6/8/2020 4:30,0.0052,10.289
6/8/2020 5:00,0.0052,9.434
6/8/2020 5:30,0.0051,9.493
6/8/2020 6:00,0.005,10.355
6/8/2020 6:30,0.0048,9.345
6/8/2020 7:00,0.0048,9.286
6/8/2020 7:30,0.0047,9.12
6/8/2020 8:00,0.0048,9.523
6/8/2020 8:30,0.0047,9.583
6/8/2020 9:00,0.0046,9.168
6/8/2020 9:30,0.0045,9.612
6/8/2020 10:00,0.0044,9.499
6/8/2020 10:30,0.0043,9.209
6/8/2020 11:00,0.0042,9.173
6/8/2020 11:30,0.004,9.631
6/8/2020 12:00,0.0039,9.405
6/8/2020 12:30,0.0038,9.666
6/8/2020 13:00,0.0038,9.553
6/8/2020 13:30,0.0037,9.422
6/8/2020 14:00,0.0037,9.387
6/8/2020 14:30,0.0036,13.946
6/8/2020 15:00,0.0036,8.543
6/8/2020 15:30,0.0035,9.535
6/8/2020 16:00,0.0035,9.487
6/8/2020 16:30,0.0035,9.107
6/8/2020 17:00,0.0035,9.499
6/8/2020 17:30,0.0035,9.719
6/8/2020 18:00,0.0035,9.191
6/8/2020 18:30,0.0035,8.336
6/8/2020 19:00,0.0035,8.947
6/8/2020 19:30,0.0035,8.686
6/8/2020 20:00,0.0035,9.666
6/8/2020 20:30,0.0035,10.052
6/8/2020 21:00,0.0035,9.791
6/8/2020 21:30,0.0035,10.646
6/8/2020 22:00,0.0035,10.907
6/8/2020 22:30,0.0035,18.138
6/8/2020 23:00,0.0035,9.547
6/8/2020 23:30,0.0035,10.158
6/9/2020 0:00,0.0034,9.316
6/9/2020 0:30,0.0034,9.203
6/9/2020 1:00,0.0034,9.892
6/9/2020 1:30,0.0034,10.063
6/9/2020 2:00,0.0033,9.036
6/9/2020 2:30,0.0033,9.019
6/9/2020 3:00,0.0033,9.209
6/9/2020 3:30,0.0033,9.309
6/9/2020 4:00,0.0033,8.995
6/9/2020 4:30,0.0033,9.28
6/9/2020 5:00,0.0033,10.105
6/9/2020 5:30,0.0033,10.675
6/9/2020 6:00,0.0032,10.438
6/9/2020 6:30,0.0032,9.648
6/9/2020 7:00,0.0031,9.547
6/9/2020 7:30,0.0031,9.197
6/9/2020 8:00,0.0032,9.351
6/9/2020 8:30,0.0032,9.654
6/9/2020 9:00,0.0032,9.41
6/9/2020 9:30,0.003,10.164
6/9/2020 10:00,0.0029,10.456
6/9/2020 10:30,0.0028,9.648
6/9/2020 11:00,0.0027,9.594
6/9/2020 11:30,0.0026,9.113
6/9/2020 12:00,0.0025,9.707
6/9/2020 12:30,0.0024,9.185
6/9/2020 13:00,0.0024,8.983
6/9/2020 13:30,0.0024,9.44
6/9/2020 14:00,0.0023,8.947
6/9/2020 14:30,0.0022,9.066
6/9/2020 15:00,0.0021,9.417
6/9/2020 15:30,0.0021,8.217
6/9/2020 16:00,0.0021,8.621
6/9/2020 16:30,0.0021,9.078
6/9/2020 17:00,0.0021,8.579
6/9/2020 17:30,0.0021,8.644
6/9/2020 18:00,0.0021,8.045
6/9/2020 18:30,0.0021,8.716
6/9/2020 19:00,0.0021,8.793
6/9/2020 19:30,0.0021,9.108
6/9/2020 20:00,0.0022,15.687
6/9/2020 20:30,0.0022,10.165
6/9/2020 21:00,0.0022,9.921
6/9/2020 21:30,0.0023,10.278
6/9/2020 22:00,0.0023,13.044
6/9/2020 22:30,0.0023,9.553
6/9/2020 23:00,0.0023,10.099
6/9/2020 23:30,0.0023,9.559
6/10/2020 0:00,0.0023,9.375
6/10/2020 0:30,0.0023,9.826
6/10/2020 1:00,0.0023,9.618
6/10/2020 1:30,0.0023,11.756
6/10/2020 2:00,0.0023,10.331
6/10/2020 2:30,0.0023,10.45
6/10/2020 3:00,0.0023,9.66
6/10/2020 3:30,0.0023,9.583
6/10/2020 4:00,0.0023,10.082
6/10/2020 4:30,0.0023,10.206
6/10/2020 5:00,0.0022,10.432
6/10/2020 5:30,0.0022,10.503
6/10/2020 6:00,0.0022,9.909
6/10/2020 6:30,0.0022,9.137
6/10/2020 7:00,0.0023,10.592
6/10/2020 7:30,0.0023,10.343
6/10/2020 8:00,0.0023,9.957
6/10/2020 8:30,0.0023,10.396
6/10/2020 9:00,0.0023,10.165
6/10/2020 9:30,0.0023,9.416
6/10/2020 10:00,0.0023,10.212
6/10/2020 10:30,0.0023,10.432
6/10/2020 11:00,0.0023,10.289
6/10/2020 11:30,0.0022,10.337
6/10/2020 12:00,0.0021,9.6
6/10/2020 12:30,0.0021,9.333
6/10/2020 13:00,0.002,9.677
6/10/2020 13:30,0.002,10.01
6/10/2020 14:00,0.002,10.14
6/10/2020 14:30,0.0019,9.048
6/10/2020 15:00,0.0018,11.898
6/10/2020 15:30,0.0018,8.62
6/10/2020 16:00,0.0018,8.864
6/10/2020 16:30,0.0017,8.205
6/10/2020 17:00,0.0017,8.377
6/10/2020 17:30,0.0017,7.713
6/10/2020 18:00,0.0017,8.805
6/10/2020 18:30,0.0017,9.018
6/10/2020 19:00,0.0098,9.832
6/10/2020 19:30,0.0371,196.744
6/10/2020 20:00,0.0185,55.117
6/10/2020 20:30,0.0107,28.506
6/10/2020 21:00,0.0078,20.983
6/10/2020 21:30,0.0067,17.847
6/10/2020 22:00,0.0059,14.974
6/10/2020 22:30,0.0053,16.369
6/10/2020 23:00,0.0049,13.323
6/10/2020 23:30,0.0045,12.427
6/11/2020 0:00,0.0041,16.583
6/11/2020 0:30,0.0039,15.105
6/11/2020 1:00,0.0038,11.678
6/11/2020 1:30,0.0036,11.204
6/11/2020 2:00,0.0036,11.441
6/11/2020 2:30,0.0037,10.776
6/11/2020 3:00,0.0037,10.218
6/11/2020 3:30,0.0037,10.657
6/11/2020 4:00,0.0037,10.729
6/11/2020 4:30,0.0037,11.102
6/11/2020 5:00,0.0037,10.954
6/11/2020 5:30,0.0038,10.877
6/11/2020 6:00,0.0037,10.135
6/11/2020 6:30,0.0037,10.693
6/11/2020 7:00,0.0037,10.734
6/11/2020 7:30,0.0036,11.014
6/11/2020 8:00,0.0036,10.782
6/11/2020 8:30,0.0035,10.788
6/11/2020 9:00,0.0034,10.728
6/11/2020 9:30,0.0033,11.085
6/11/2020 10:00,0.0032,11.031
6/11/2020 10:30,0.0029,11.008
6/11/2020 11:00,0.0023,19.018
6/11/2020 11:30,0.0022,14.065
6/11/2020 12:00,0.0021,14.226
6/11/2020 12:30,0.0019,15.182
6/11/2020 13:00,0.0019,13.056
6/11/2020 13:30,0.0018,12.474
6/11/2020 14:00,0.0017,13.068
6/11/2020 14:30,0.0016,11.471
6/11/2020 15:00,0.0015,12.605
6/11/2020 15:30,0.0015,12.439
6/11/2020 16:00,0.0014,11.821
6/11/2020 16:30,0.0014,11.061
6/11/2020 17:00,0.0014,11.548
6/11/2020 17:30,0.0014,10.74
6/11/2020 18:00,0.0014,12.189
6/11/2020 18:30,0.0014,11.56
6/11/2020 19:00,0.0014,11.215
6/11/2020 19:30,0.0014,11.78
6/11/2020 20:00,0.0014,11.964
6/11/2020 20:30,0.0014,11.596
6/11/2020 21:00,0.0013,13.323
6/11/2020 21:30,0.0014,12.42
6/11/2020 22:00,0.0014,11.709
6/11/2020 22:30,0.0014,13.519
6/11/2020 23:00,0.0014,13.235
6/11/2020 23:30,0.0014,13.151
6/12/2020 0:00,0.0014,11.631
6/12/2020 0:30,0.0014,12.677
6/12/2020 1:00,0.0014,13.905
6/12/2020 1:30,0.0013,10.984
6/12/2020 2:00,0.0013,11.696
6/12/2020 2:30,0.0013,11.952
6/12/2020 3:00,0.0013,11.982
6/12/2020 3:30,0.0013,13.555
6/12/2020 4:00,0.0013,11.851
6/12/2020 4:30,0.0013,12.48
6/12/2020 5:00,0.0013,11.833
6/12/2020 5:30,0.0013,11.364
6/12/2020 6:00,0.0012,12.409
6/12/2020 6:30,0.0012,12.272
6/12/2020 7:00,0.0011,11.382
6/12/2020 7:30,0.0011,12.005
6/12/2020 8:00,0.0011,12.599
6/12/2020 8:30,0.0012,11.524
6/12/2020 9:00,0.0013,12.676
6/12/2020 9:30,0.0012,12.938
6/12/2020 10:00,0.0012,12.955
6/12/2020 10:30,0.0011,12.575
6/12/2020 11:00,0.0011,12.521
6/12/2020 11:30,0.0011,11.791
6/12/2020 12:00,0.001,13.609
6/12/2020 12:30,9.00E-04,12.795
6/12/2020 13:00,9.00E-04,12.249
6/12/2020 13:30,0.0033,12.896
6/12/2020 14:00,0.0035,16.969
6/12/2020 14:30,0.0028,13.799
6/12/2020 15:00,0.0024,13.59
6/12/2020 15:30,0.002,12.682
6/12/2020 16:00,0.0016,12.391
6/12/2020 16:30,0.0015,11.186
6/12/2020 17:00,0.0014,11.827
6/12/2020 17:30,0.0013,12.468
6/12/2020 18:00,0.0012,11.044
6/12/2020 18:30,0.0012,13.489
6/12/2020 19:00,0.0012,12.717
6/12/2020 19:30,0.0011,11.53
6/12/2020 20:00,0.0011,11.459
6/12/2020 20:30,0.0011,11.358
6/12/2020 21:00,0.0011,10.366
6/12/2020 21:30,0.0011,10.426
6/12/2020 22:00,0.001,11.346
6/12/2020 22:30,0.001,11.061
6/12/2020 23:00,0.001,11.216
6/12/2020 23:30,0.001,11.607
6/13/2020 0:00,0.001,16.625
6/13/2020 0:30,0.001,12.931
6/13/2020 1:00,0.001,10.782
6/13/2020 1:30,0.001,11.026
6/13/2020 2:00,0.001,11.263
6/13/2020 2:30,0.001,13.667
6/13/2020 3:00,0.001,15.971
6/13/2020 3:30,0.001,13.139
6/13/2020 4:00,0.001,11.18
6/13/2020 4:30,0.001,11.287
6/13/2020 5:00,0.001,11.797
6/13/2020 5:30,0.001,11.869
6/13/2020 6:00,9.00E-04,11.536
6/13/2020 6:30,9.00E-04,10.984
6/13/2020 7:00,8.00E-04,11.91
6/13/2020 7:30,9.00E-04,12.979
6/13/2020 8:00,9.00E-04,11.328
6/13/2020 8:30,9.00E-04,10.967
6/13/2020 9:00,8.00E-04,10.955
6/13/2020 9:30,8.00E-04,10.978
6/13/2020 10:00,8.00E-04,11.18
6/13/2020 10:30,7.00E-04,12.07
6/13/2020 11:00,7.00E-04,11.619
6/13/2020 11:30,7.00E-04,10.776
6/13/2020 12:00,7.00E-04,12.13
6/13/2020 12:30,7.00E-04,10.628
6/13/2020 13:00,7.00E-04,11.405
6/13/2020 13:30,6.00E-04,11.037
6/13/2020 14:00,6.00E-04,11.584
6/13/2020 14:30,6.00E-04,12.017
6/13/2020 15:00,6.00E-04,11.406
6/13/2020 15:30,6.00E-04,10.907
6/13/2020 16:00,6.00E-04,11.138
6/13/2020 16:30,6.00E-04,10.491
6/13/2020 17:00,6.00E-04,10.995
6/13/2020 17:30,6.00E-04,11.014
6/13/2020 18:00,6.00E-04,10.057
6/13/2020 18:30,6.00E-04,9.98
6/13/2020 19:00,6.00E-04,9.963
6/13/2020 19:30,6.00E-04,10.551
6/13/2020 20:00,6.00E-04,10.859
6/13/2020 20:30,6.00E-04,11.002
6/13/2020 21:00,6.00E-04,10.426
6/13/2020 21:30,6.00E-04,13.567
6/13/2020 22:00,6.00E-04,12.498
6/13/2020 22:30,6.00E-04,12.112
6/13/2020 23:00,6.00E-04,11.37
6/13/2020 23:30,6.00E-04,10.806
6/14/2020 0:00,6.00E-04,11.506
6/14/2020 0:30,6.00E-04,12.077
6/14/2020 1:00,6.00E-04,11.096
6/14/2020 1:30,6.00E-04,11.002
6/14/2020 2:00,6.00E-04,10.236
6/14/2020 2:30,6.00E-04,11.132
6/14/2020 3:00,6.00E-04,9.79
6/14/2020 3:30,6.00E-04,10.859
6/14/2020 4:00,6.00E-04,10.408
6/14/2020 4:30,6.00E-04,11.114
6/14/2020 5:00,6.00E-04,12.195
6/14/2020 5:30,6.00E-04,11.132
6/14/2020 6:00,6.00E-04,11.714
6/14/2020 6:30,6.00E-04,11.572
6/14/2020 7:00,5.00E-04,11.091
6/14/2020 7:30,5.00E-04,12.142
6/14/2020 8:00,6.00E-04,11.376
6/14/2020 8:30,6.00E-04,10.794
6/14/2020 9:00,6.00E-04,10.717
6/14/2020 9:30,6.00E-04,11.869
6/14/2020 10:00,7.00E-04,11.073
6/14/2020 10:30,6.00E-04,10.414
6/14/2020 11:00,6.00E-04,10.984
6/14/2020 11:30,6.00E-04,11.234
